PERIOD,EIND,ECO2,CO2PPM,TATM,Y,DAMFRAC,CPC,CPRICE,MIUopt,RSHORT,ECO2E,L,AL,YGROSS,K,Sopt,I,YNET,CCATOT,CACC,RES0,RES1,RES2,RES3,DAMAGES,ABATECOST,MCABATE,C,PERIODU,TOTPERIODU,MAT,FORC,TBOX1,TBOX2,F_GHGABATE,IRFT,ALPHA,RFACTLONG,RLONG,SCC,ABATERAT,ATFRAC2020,ATFRAC1765,FORC_CO2,RR,YEAR,ramp_case,damage_key,damage_name,MIU_BOUND,MIU_SLACK
11,8.721787367658365,10.778990164248366,479.0179845869739,1.9188193779744815,425.6624130922292,0.03726050218953861,31.60596251199003,408.9568017542297,0.876693042995745,0.038495454842978595,12.434077794637979,10096.34802650772,56.98489172480855,455.1172431053856,1018.3065609897731,0.2503336272618781,106.55761585842167,438.15934607216064,988.231878501592,555.9235713313376,227.16239565752488,157.50821468686476,44.2318928754425,3.4058039504221727,16.957897033224995,12.496932979931437,408.9568017542297,319.1047972338075,2.7694124526998527,8531.361160009792,1020.3083071702544,3.602420131988521,0.3328849227208348,1.5859344552536467,0.33223493715655245,50.954430564559125,0.8834662782092546,141292.5212616906,0.039138458375533605,437.40988476807473,0.029358789020499442,1.1509233770329788,1.7352182094732216,3.1248101948319684,0.3051169779497439,2070,standard_dice2023,hs_high,Howard-Sterner High,1.0,0.12330695700425498
12,4.5648421665601475,6.416324683491148,477.43253770497364,1.9239318715054115,469.8700989129286,0.03745932012348647,34.5100341701913,453.99312784333864,0.9387763333630321,0.03796250365747224,7.259298043498899,10198.881210062771,61.13258699931882,504.2742498244934,1134.0879204909597,0.2509339498910943,117.90635985594035,485.38447927028665,996.9806168210508,568.0493115094571,229.06223425628295,157.25984855307516,40.30722820298096,2.301994299254761,18.889770554206688,15.514380357358066,453.99312784333864,351.96373905698823,2.8741140999506394,8042.1407826405775,1016.9313053115937,3.565430452294987,0.35012358327769344,1.573808288227718,0.29410467647986566,51.20611316349972,0.9036025900421112,116865.04902104044,0.03903155340116439,487.80792274056375,0.03301844572202291,1.14711406728209,1.7294750090333226,3.106013275815121,0.2743564234645314,2075,standard_dice2023,hs_high,Howard-Sterner High,1.0,0.06122366663696788
13,0.0,1.6663342652379007,473.9314417720253,1.917329760907555,517.661289129994,0.03720267253006564,37.709996539121974,499.7794497774817,1.0,0.03750232074182795,1.6663342652379007,10287.372420298283,65.4830369273967,557.3874198174807,1259.1993754504088,0.2505972795105232,129.72451076388685,536.6511181656327,999.2526842675164,577.7787132931026,229.55470334256665,155.60467686869126,35.31083042499215,1.0037603381638627,20.736301651847956,18.989829035638785,499.7794497774817,387.9367783661071,2.980201071448298,7580.493103901548,1009.4739709744139,3.5027566366701497,0.36657516653442995,1.5507545943731251,0.2532241264491643,51.363474006748916,0.9163762692929774,96883.40432265567,0.03890411734621969,542.8948161739755,0.03668388854718882,1.1387020800830299,1.716792467643561,3.0642825102209854,0.24725633534918434,2080,standard_dice2023,hs_high,Howard-Sterner High,1.0,0.0
14,0.0,1.4997008387141106,471.15068551430284,1.9112254160713285,572.0497549541085,0.03696615982129467,41.295494692039334,497.28678937264675,1.0,0.037195674878357295,1.4997008387141106,10363.64102481578,70.04773681714137,614.4711918297648,1392.1671930291463,0.2518628332166416,144.07807202362733,591.7565515470043,1001.2975449693355,585.7465848238705,229.99781182417723,153.9454018288503,30.99915969797397,0.6085867944635068,22.714640282760502,19.706796592895742,497.28678937264675,427.97168293048117,3.0893526443926618,7150.615749411924,1003.550960145465,3.454130938370702,0.38235159009524533,1.528873825976083,0.21802597287273046,51.48943896959062,0.9267048298391537,80441.47197800678,0.038772698694845655,603.9940606664846,0.034449445039053776,1.1320208332701298,1.7067193199752806,3.030917465497972,0.22333849974928563,2085,standard_dice2023,hs_high,Howard-Sterner High,1.0,0.0
15,0.0,1.3497307548426996,468.73994530673315,1.9077201695459047,631.5916026403487,0.03683069000235763,45.2444541947675,494.8065611634464,1.0,0.037151519755582736,1.3497307548426996,10429.298922958658,74.83858181130347,677.0004790297712,1542.4511659299174,0.2528907359902949,159.72366523700765,652.0660842551781,1003.1379196009726,592.7218360976311,230.3964961485774,152.28484693279833,27.267374225200054,0.4673661967657703,24.93439477459312,20.474481614829422,494.8065611634464,471.86793740334105,3.1996042258249897,6747.071971827099,998.4160835033415,3.4146776901708433,0.39752930885626686,1.510190860689638,0.18772036264342093,51.60736939201368,0.9364589067536571,66804.62168424918,0.038656900199184024,670.9292155364207,0.03241727966178857,1.126228613875199,1.6979865365703086,3.001832327527423,0.2021919989213666,2090,standard_dice2023,hs_high,Howard-Sterner High,1.0,0.0
16,1.0213603023994656e-14,1.2147576793584398,466.57839427995583,1.906819872139372,696.4177268881091,0.03679593569083039,49.55438631636173,492.33870314404635,0.9999999999999999,0.03679283944932111,1.2147576793584416,10485.766194134481,79.86785158968956,745.1207548111241,1709.4203151549955,0.25387351765290306,176.80201808092298,717.703339435191,1004.7942567694461,598.9822769531402,230.75519961264266,150.62635538625557,24.030000964284152,0.40042385312353335,27.41741537593312,21.285612547081893,492.33870314404635,519.6157088071861,3.3099519688499797,6367.526162838297,993.8119798163059,3.3823158688627486,0.4121690402161262,1.4946508319232459,0.16162723223598544,51.72256802957015,0.9460665807986253,55579.146491076965,0.0385326294825265,743.4294466556804,0.030564432416439302,1.1210351144922632,1.6901564282590236,2.9756261366267633,0.1834631629258703,2095,standard_dice2023,hs_high,Howard-Sterner High,1.0,1.1102230246251565e-16
17,7.654244953533894e-13,1.093281911423352,464.6119851286829,1.9081849513279467,766.8004522276183,0.03684863846176132,54.23205948576452,489.8831536178615,0.9999999999999921,0.03627544441272159,1.0932819114234742,10534.288095592989,85.14820069487496,819.1219778803709,1893.4056923004885,0.25496113495927414,195.50431358723822,788.9384482613742,1006.2849602210732,604.6614318969788,231.0779212670599,148.97301399414326,21.215512423531433,0.3570806393598859,30.18352961899664,22.137996033755964,489.8831536178615,571.29613864038,3.4198392368711845,6010.762154947206,989.6235283240944,3.3558411748352546,0.42632204887358743,1.4818629024543593,0.13916104695518464,51.83615752832349,0.955617805743655,46359.7138325405,0.038391555415663685,821.1215313882103,0.028870608995395435,1.1163104771428678,1.6830332114355346,2.9516801278800697,0.16684709946278883,2100,standard_dice2023,hs_high,Howard-Sterner High,1.0,7.882583474838611e-15
18,1.0473569152458726e-12,0.9839537202813755,462.80325667478434,1.90511430421039,843.1221415268843,0.03673014038252323,59.28480029251577,487.4398511960362,0.9999999999999898,0.03567178738958703,0.9839537202815338,10575.952337107223,90.69265334609278,899.4189983496125,2095.558695182707,0.2563435458199571,216.12891931831723,866.3832122775228,1007.6265933275381,609.8556566102475,231.36825747191423,147.32304039901757,18.757475661706934,0.3221631846518192,33.03578607208969,23.261070750638535,487.4398511960362,626.9932222085671,3.528848662380529,5675.788097009086,985.7709367172906,3.314382288563921,0.43989676262924304,1.465217541581147,0.11981766142841549,51.92205855263098,0.9628925804521471,38786.48684520118,0.038231569061188596,903.5760407765201,0.027589206361622775,1.1119646948814954,1.6764811848933514,2.9295646271355054,0.1520805429376764,2105,standard_dice2023,hs_high,Howard-Sterner High,1.0,1.021405182655144e-14
19,1.9004622383802517e-12,0.8855583482541957,461.1287564126235,1.9017006355160306,926.0131018581629,0.0365986289080754,64.71867938953179,485.00873479587443,0.9999999999999825,0.03500498723747236,0.8855583482544676,10611.705916445464,96.51460179162636,986.574581716302,2318.0510505100233,0.258352185725743,239.23750887573146,950.4673047099272,1008.8340631233579,614.6298119644699,231.62944663709095,145.6776713839195,16.605531806521494,0.2916013313560007,36.107277006374645,24.45420285176435,485.00873479587443,686.7755929824315,3.6366400295979293,5361.665447395831,982.2042511588879,3.2771761695965944,0.4529341902693893,1.4487664452466413,0.10316300648986833,51.99854957424919,0.969408259780368,32558.77679129547,0.03805231451542657,990.3038782714003,0.026408052761558002,1.1079414190159127,1.6704153931273604,2.9090131631067258,0.13893580799836686,2110,standard_dice2023,hs_high,Howard-Sterner High,1.0,1.7541523789077473e-14
20,2.047700075945195e-12,0.7970025134291135,459.57067822615807,1.8989869771100545,1016.2147839187728,0.03649425357704386,70.50999227862611,482.58974363934897,0.9999999999999821,0.03428805054114411,0.7970025134293905,10642.371062784383,102.62780741390962,1081.4088409343562,2564.973509194321,0.2615798221617088,265.8212824555719,1041.9436324728408,1009.920785939596,619.0352413178795,231.86440380062666,144.03876924077963,14.718221193479359,0.2641503868309383,39.46520846151549,25.728848554068048,482.58974363934897,750.3935014632009,3.7424401844959663,5066.80127951907,978.8855446217166,3.2436467814194647,0.4654705683331262,1.4335164087769283,0.08882334858777928,52.070950344703085,0.975608572326976,27429.161064592914,0.037854195358885394,1079.95579035595,0.025318317506513057,1.104197867279344,1.6647713343906745,2.8898234328316854,0.12721566914074153,2115,standard_dice2023,hs_high,Howard-Sterner High,1.0,1.787459069646502e-14
21,-12.128857217022338,-11.411554954937978,451.379053335048,1.8657368855496799,1108.6818334931154,0.035227458156138265,76.8300094552192,559.2872405679138,1.0999999999999905,0.03345533632755261,-12.961554954937831,10668.660025517325,109.04640394293793,1185.1583280450493,2843.6976197220147,0.2606776571304709,289.00858285810017,1143.4082126354435,994.3609891643874,620.9236055607352,228.48206961237042,138.69975924992707,8.678114921408667,-2.422560180053859,41.75011540960576,34.72637914232804,559.2872405679138,819.6732506350152,3.8488640481897027,4793.97409567214,961.4373836036523,3.114525014390949,0.4768671179233411,1.3888697676263388,0.06167440313407936,51.96834263396838,0.9668308905284406,23204.124388773478,0.037634252407318755,1174.4322009818436,0.031322222564895745,1.0845160747654516,1.635097591162674,2.7878506112568693,0.1167490179652441,2120,standard_dice2023,hs_high,Howard-Sterner High,1.1,9.547918011776346e-15
22,-12.81506751812421,-12.169495482248285,444.05436420625,1.8268950246332363,1214.189087944505,0.03377595976202029,83.79566017306747,556.4977838183218,1.1,0.03302691254100661,-13.719495482248286,10691.188580293347,115.78490225342959,1294.4173609994468,3124.217921760154,0.2621617061004362,318.313882824064,1250.697172299069,977.7677310756933,619.9319353163809,224.87516350998197,133.17185370645987,3.150930630408184,-3.362152087537681,43.720188700377804,36.50808435456395,556.4977838183218,895.875205120441,3.956924891920096,4542.93174942893,945.8357957593124,2.99838935990199,0.48723593822289746,1.3396590864103388,0.03829916109844232,51.787724548608665,0.9515358047339159,19671.983684666426,0.037414855270827704,1274.186948408499,0.030067873873227038,1.066917245036539,1.608564278502232,2.6950901988035474,0.10738717442828309,2125,standard_dice2023,hs_high,Howard-Sterner High,1.1,0.0
23,-13.553776862680778,-12.972762030392447,436.9862530769753,1.787312437254748,1329.1920621084287,0.03232819577345894,91.40270878966541,553.7222395422966,1.0999999999999936,0.032751990460919214,-14.522762030392348,10710.488216436619,122.85819632134653,1413.3015189153798,3436.388854740474,0.26348669740833885,350.22442666632946,1367.6120307249566,960.0792090817031,617.2984900277457,221.03025362399066,127.44025631283839,-1.925079863407996,-3.7647110194638076,45.68948819042328,38.41996861652789,553.7222395422966,978.9676354420992,4.065591003874479,4310.934600459176,930.7807190539573,2.887289999095295,0.49663278164293834,1.2906796556118096,0.01817307770575978,51.57282761169319,0.9335934466627496,16700.44762975838,0.03720290687037731,1379.448977620011,0.02890475327966094,1.049934888231787,1.5829604065543492,2.604116921389535,0.0990007489129683,2130,standard_dice2023,hs_high,Howard-Sterner High,1.1,6.439293542825908e-15
24,-14.344892559991916,-13.821979210932417,429.9635362287041,1.7474541419845857,1454.080294138733,0.030902391300791535,99.66862698838254,550.96053835111,1.1,0.032317876366764295,-15.371979210932418,10727.017031110336,130.2815699981929,1542.1975723964642,3780.2753881673507,0.2647262579092789,384.93323496697036,1494.539979551138,941.2327689249913,613.4104367578517,216.93372409756884,121.49214773484428,-6.600161602789939,-4.003378062483481,47.65759284532632,40.45968541240485,550.96053835111,1069.1470591717627,4.174329916245828,4096.165602828654,915.8223321671396,2.7781032695659422,0.5050910152799623,1.2423631267046236,0.0008445199046591568,51.332944799764974,0.9138869066776114,14208.581902786487,0.036990514239785444,1489.3490983189595,0.027824932072523234,1.033061599021304,1.5575209730733668,2.512258749661283,0.09147696890676346,2135,standard_dice2023,hs_high,Howard-Sterner High,1.1,0.0
25,-15.189784409585561,-14.719162395432013,422.9010812903032,1.7069864478548393,1589.418759765421,0.02948768365958003,108.62190194756,548.2126112020711,1.0999999999999979,0.03180265835733325,-16.26916239543198,10741.169394206017,138.0707043293653,1681.6353088601236,4156.880988793791,0.2659415641276481,422.69251102584263,1632.047778841676,921.1630083639986,608.3837052156529,212.57136213901512,115.31491575927987,-10.916359695663624,-4.190615054285678,49.58753001844748,42.62901907625494,548.2126112020711,1166.7262487395785,4.282840554729433,3897.230397471454,900.7793031483458,2.6692797029266853,0.51263278243512,1.1943536654197193,-0.01407536836208815,51.06888895441281,0.8925792552658055,12119.70753555394,0.0367743535780166,1603.3209169271624,0.026820508323776464,1.0160928321912734,1.5319375903883432,2.418355071288773,0.08471739814379423,2140,standard_dice2023,hs_high,Howard-Sterner High,1.1,2.220446049250313e-15
26,-16.090980186115022,-15.667420373376828,415.7540668550114,1.6655013045148035,1735.9069680132782,0.028071813304845986,118.3050487618798,545.478389396863,1.099999999999993,0.03124250784359974,-17.21742037337672,10753.284470433224,146.2416851980182,1832.27518683937,4568.05921020206,0.2671451482904374,463.73912438831076,1780.8398998713135,899.8002862841284,602.2441238829542,207.92803384997666,108.8955941687479,-14.908718337244228,-4.358747280306149,51.435286968056595,44.93293185803522,545.478389396863,1272.1678436249674,4.391020704148866,3713.0257932484774,885.5561624011742,2.5597954771977953,0.5192728082014791,1.1462284963133245,-0.026921392159756856,50.779451287080285,0.8696764529207411,10366.923554658011,0.03655307974863993,1720.6062494032694,0.025884412405729522,0.9989208965766597,1.5060478952400922,2.321716869357552,0.07863598775679807,2145,standard_dice2023,hs_high,Howard-Sterner High,1.1,7.105427357601002e-15
27,-17.051568797195802,-16.67036496573143,408.4913726739234,1.6226238864174487,1894.3245622297427,0.02664503176093735,128.7688566370795,542.7578045798081,1.0999999999999983,0.030667953336912933,-18.220364965731402,10763.653696310677,154.811011120527,1994.8553727327812,5016.088904973769,0.2683284547184664,508.30118251834216,1941.7023879678397,877.0700368080834,594.9834130126266,202.98753514091052,102.22075821519,-18.60581794185228,-4.5158516187914275,53.15298476494147,47.37782573809707,542.7578045798081,1386.0233797114006,4.4988466813915915,3542.576386435281,870.0866237954568,2.4488157170593325,0.5250198383400303,1.0976040480774183,-0.0379818186495504,50.462913334168576,0.8451589361628563,8893.14311886922,0.03632672873280428,1840.2319049122927,0.025010405652097074,0.9814710204087267,1.4797391561147224,2.2217975357088826,0.0731574087053672,2150,standard_dice2023,hs_high,Howard-Sterner High,1.1,1.7763568394002505e-15
28,-18.0749247709649,-17.73184132264696,401.0874893700238,1.578010358986426,2065.5067954367705,0.025199980933852912,140.06130170802362,540.050788736132,1.0999999999999979,0.03009094083436928,-19.281841322646926,10772.527313306535,163.79560105551008,2170.1656724335676,5503.456250089673,0.2695186471812605,556.692597249819,2115.4775388649396,852.8924511486248,586.5760987904742,197.73252259300506,95.27658367878638,-22.030048383764573,-4.6627055298764155,54.68813356862799,49.97074342816895,540.050788736132,1508.8141981869517,4.606245417678063,3384.9209116450565,854.3163523581505,2.3355853253099443,0.5298773064969724,1.0481330524894537,-0.04750484585726258,50.117359022197476,0.8190100928847613,7650.9195218191135,0.03609577362545483,1961.4549698743406,0.024192969753751004,0.9636819130067789,1.452918966595494,2.1180901711672067,0.06821562284531751,2155,standard_dice2023,hs_high,Howard-Sterner High,1.1,2.220446049250313e-15
29,-19.163310061910195,-18.854534958424054,393.5208481551555,1.5313390366855,2250.388785774549,0.023731392362201974,152.24223509525032,537.3572741903029,1.0999999999999988,0.029504180469937174,-20.404534958424033,10780.12005685815,173.21280211709723,2359.0887509363165,6033.1988673645465,0.2707084293941903,609.1992137233271,2303.1042901705896,827.1840587864431,576.984652215962,192.1448570515611,88.0493761929197,-25.197275589224034,-4.797551084775614,55.984460765726695,52.71550439604076,537.3572741903029,1641.1895720512218,4.71323702822644,3239.225378041974,838.1994065704811,2.219401793590951,0.533843802758693,0.9974952339268068,-0.05570417228310289,49.740735479898376,0.7912236039835295,6601.553084584261,0.03586035958418634,2083.202072222173,0.023425065361715663,0.9455017516349213,1.425509194847757,2.010105965874054,0.06375265675920054,2160,standard_dice2023,hs_high,Howard-Sterner High,1.1,1.3322676295501878e-15
30,-20.30216630027723,-20.0242687071397,385.7821123677519,1.482345469003247,2450.0029934189242,0.022237162665481498,165.37972346726107,534.6771936043162,1.1,0.028921603032137276,-21.5742687071397,10786.616096298938,183.08039710603876,2562.5567743116057,6608.539667806728,0.27188350710378095,666.1154062654987,2505.5727824817072,799.8807199438746,566.1648206005631,186.21059990994596,80.53093169998999,-28.11105693458001,-4.914575332044414,56.983991829898734,55.56978906278298,534.6771936043162,1783.8875871534256,4.819873413754885,3104.7227400360284,821.7158993433115,2.099732667253962,0.5369143302291991,0.9454311387740478,-0.0627637923357516,49.33110046980922,0.7618235745468146,5712.7294518264425,0.03562109211687431,2204.202895800149,0.02268151884387561,0.9269081033524166,1.3974760192913462,1.8974964595897132,0.059717548110899375,2165,standard_dice2023,hs_high,Howard-Sterner High,1.1,0.0
31,-21.493057307047046,-21.24294947322327,377.8635252584815,1.4307856548477271,2665.3870140484196,0.020717133611994558,179.53645657293734,532.0104799760157,1.0999999999999992,0.028347813823612962,-22.792949473223256,10792.173314159341,193.4166117904518,2781.5487375779144,7232.853619770689,0.27305545298571654,727.7984585032376,2723.923020733238,770.9156947554055,554.0663859548399,179.91524754812502,72.71386266606189,-30.76947280024308,-5.010328613378342,57.62571684467644,58.53600668481828,532.0104799760157,1937.5885555451819,4.92612604670303,2980.6409131697774,804.8493088005656,1.9760648529787166,0.539080511732166,0.8917051431155611,-0.06884212520108202,48.88648358558274,0.7308552528757879,4957.778973837501,0.035378649507098923,2323.8352415741597,0.02196154118568648,0.9078823312303335,1.3687913414975605,1.7799069781797987,0.05606543900755078,2170,standard_dice2023,hs_high,Howard-Sterner High,1.1,8.881784197001252e-16
