PERIOD,EIND,ECO2,CO2PPM,TATM,Y,DAMFRAC,CPC,CPRICE,MIUopt,RSHORT,ECO2E,L,AL,YGROSS,K,Sopt,I,YNET,CCATOT,CACC,RES0,RES1,RES2,RES3,DAMAGES,ABATECOST,MCABATE,C,PERIODU,TOTPERIODU,MAT,FORC,TBOX1,TBOX2,F_GHGABATE,IRFT,ALPHA,RFACTLONG,RLONG,SCC,ABATERAT,ATFRAC2020,ATFRAC1765,FORC_CO2,RR,YEAR,ramp_case,damage_key,damage_name,MIU_BOUND,MIU_SLACK
11,38.30765143553701,40.36485423212701,550.9360021409085,2.3558792808490834,453.70899869978837,0.01377959804543083,33.81981428217836,149.35134058615628,0.4671215099989927,0.039136626242897474,47.51741576416553,10096.34802650772,56.98489172480855,462.55428950899915,1074.8386738710444,0.2474105292968517,112.25238351505924,456.1804773253753,1204.7533075234483,619.2596229633132,274.21294169240736,206.13105979415914,90.54323418416975,14.606448889398703,6.373812183623851,2.4714786255869514,149.35134058615628,341.4566151847291,2.8500095119631093,8779.645817045699,1173.493684560135,4.601183608275731,0.3591599131355381,1.9967193677135455,0.5379050795177255,53.978170041039384,1.1512858346572425,132799.31609697072,0.04037832383650545,148.46145176972232,0.005447277071139353,1.323718825838644,1.99573755877574,3.917903528758006,0.3051169779497439,2070,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,0.5328784900010073
12,37.331499833179436,39.182982350110436,563.5825646967832,2.443351977616352,501.6017263916995,0.014814097599373133,36.99063403671745,169.53879386511454,0.5072236721167671,0.03847849545506747,45.9678964146527,10198.881210062771,61.13258699931882,512.372678014775,1195.9434061094094,0.2478832057870905,124.33864396631351,504.782339155412,1258.1797901388156,645.7489273346675,285.8213871125264,215.94063455074968,95.36418162725495,15.304659513617004,7.590338859363062,3.180612763712485,169.53879386511454,377.263082425386,2.9571186868659955,8274.398288906486,1200.430862804148,4.739825227730789,0.3838244815794302,2.059527496036922,0.5279322027811403,54.84579060613079,1.2398343785556232,109557.18056299591,0.040205612165465636,168.92265387344722,0.006340912712945394,1.3541043749265684,2.0415490864016124,4.046580524949649,0.2743564234645314,2075,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,0.4927763278832329
13,35.962333743620135,37.628668008858035,575.5687731736441,2.526144611283921,553.3090434046431,0.01582693319211792,40.41823626522372,191.73158893093128,0.549473874365317,0.037827896568458044,43.98784427219159,10287.372420298283,65.4830369273967,566.3397369118813,1327.8858417051129,0.24852583924263905,137.51159437268075,557.3763157317354,1309.4869458640107,671.5254590041488,296.96933719720556,225.33146064352312,99.81201069870109,15.848678320432336,8.963421180145986,4.067272327092278,191.73158893093128,415.7974490319624,3.063503795274795,7792.383412093437,1225.961486859862,4.866430359339359,0.4088319198105889,2.1173126914733325,0.5152797599093971,55.680376027076356,1.3307495418950968,90677.30697093351,0.04000746919904833,191.47174703197007,0.007350814839507007,1.3829033093755638,2.0849685150677923,4.165900599429962,0.24725633534918434,2080,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,0.450526125634683
14,34.15705397853609,35.6567548172502,586.6881567075485,2.6034412970671172,609.1258499480607,0.016802011367420655,44.12093671059107,216.03756801194532,0.5938837927698799,0.03718450993394003,41.52970281905678,10363.64102481578,70.04773681714137,624.7934492434516,1471.6612825318562,0.24932827955639783,151.87230020087853,614.2956626069732,1358.1053734850227,696.4595996979444,307.5330596010091,234.17525884930345,103.74978868415614,16.187666652609625,10.497786636478434,5.169812658912465,216.03756801194532,457.2535497471822,3.1691975716241423,7335.424821049752,1249.6457737870783,4.979320424403076,0.43408188455460345,2.169359412512514,0.4997425266992437,56.476065396545486,1.4231376625596068,75292.80486882539,0.039790318486347696,216.30125845739823,0.008487265249624997,1.409619547302206,2.1252479146038747,4.274390397703832,0.22333849974928563,2085,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,0.4061162072301201
15,31.86725886196906,33.21698961681176,596.707474301664,2.674346890830677,669.3715011090471,0.017721423660541302,48.1185058739796,242.55596353355875,0.6404501281199306,0.036548300563729055,38.54102434467589,10429.298922958658,74.83858181130347,688.0989552984161,1628.3627717266286,0.2502783870326138,167.52921962317177,675.9048621911969,1403.3971509827209,720.4102307201767,317.3739322063815,242.32795807785433,107.02192208822717,16.26310789008097,12.194093107219102,6.533361082149826,242.55596353355875,501.84228148587533,3.2742378111402877,6904.453365304906,1270.9869202625441,5.076648062328183,0.4594635884465248,2.2148833023841523,0.4811228471391512,57.226449183993125,1.5158154409783722,62717.66049410192,0.03955874577758922,243.51880065064915,0.009760441057506985,1.4336926869588058,2.1615423813988848,4.370400215189032,0.2021919989213666,2090,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,0.35954987188006937
16,29.038258437222296,30.253016116580724,605.3639708505755,2.737868742520041,734.3903329462735,0.018565314553796175,52.43269009347436,271.3800999576328,0.6891619052257557,0.03591992601050585,34.963378895265926,10485.766194134481,79.86785158968956,756.6486196221401,1799.178031192716,0.2513559825277473,184.59340369659006,742.6011999921594,1444.6475138359806,743.222255924255,326.33663479883404,249.6278148208558,109.45211212276533,16.008696169270394,14.047419629980704,8.210867045885927,271.3800999576328,549.7969292496834,3.3786752799061333,6499.732758361487,1289.4252579117256,5.156354785455392,0.4848545849588855,2.2530141575611555,0.4592307359232529,57.92444617515682,1.6072581727985633,52407.17159689627,0.039316157793117,273.21761743130946,0.011180521689256246,1.4544914138582519,2.192900098489329,4.4520615495321385,0.1834631629258703,2095,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,0.3108380947742443
17,25.60813799794263,26.701419909365217,612.3625710380182,2.7928934626758792,804.5497445651517,0.019311727288353175,57.08805977897441,302.5992009262047,0.7400048139228571,0.03530126433663429,30.73134529356093,10534.288095592989,85.14820069487496,830.8593188292492,1985.3636541219375,0.25252344855918146,203.16767603500068,814.8139902490319,1481.055231192628,764.7229548816492,334.2470577841728,255.89324471866166,110.84126949875889,15.35070430938546,16.045328580217344,10.264245683880201,302.5992009262047,601.3820685301511,3.4825843704122157,6121.043968790768,1304.3322763109788,5.216117335207922,0.5101192144421355,2.2827742482337436,0.4338834510489898,58.562137414796375,1.695549665716705,43927.3495558305,0.03906522695208683,305.5015522159956,0.012757751466850428,1.4713067586290345,2.218252170596903,4.517233884158933,0.16684709946278883,2100,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,0.2599951860771429
18,22.14426569946683,23.128219419747158,617.733260291448,2.8329399672238313,880.4308196491686,0.01986393208538395,62.11289741825889,332.14584558876936,0.7868281156599978,0.03469580934093568,26.43238362701719,10575.952337107223,90.69265334609278,911.1644544349336,2188.1757642974667,0.25388454384536774,223.5277770340324,893.0651455934222,1512.5908453455422,784.819000924758,341.09879575624177,261.11131738999626,111.1880646943878,14.373666580158432,18.09930884151144,12.634325944253696,332.14584558876936,656.9030426151362,3.586068375539618,5767.820087591405,1315.7718444207842,5.236872075291604,0.5349951771015758,2.2979447901222554,0.40512841953260903,59.11075598105766,1.7753883754182826,36931.24999995069,0.03880820238672499,340.5676126574006,0.01435016319543219,1.484210766435509,2.237707218402694,4.566743655758995,0.1520805429376764,2105,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,0.21317188434000223
19,18.07047893267712,18.956037280929415,621.1529496541214,2.8615418905729313,962.4101392721635,0.02026294542604201,67.53328127722429,363.54795960339237,0.8351367490237546,0.03410779847384553,21.51141767106122,10611.705916445464,96.51460179162636,998.1223894525947,2409.7347922301733,0.25536599081502975,245.76681878566683,977.8974899466061,1538.437637383897,803.3818546206187,346.7143727269907,265.09518099762175,110.28190563811884,12.964323400547013,20.224899505988578,15.487350674442665,363.54795960339237,716.6433204864967,3.689135786442211,5439.062353142918,1323.0557827632783,5.236263762766685,0.5593455186305959,2.3021963719423355,0.3732194519433351,59.582577212028006,1.8470946013166625,31140.80707628396,0.03854706883600947,378.4690669219305,0.01609225634941377,1.4924271603003143,2.2500948686450313,4.59804431082335,0.13893580799836686,2110,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,0.16486325097624543
20,13.317927567889546,14.114930081316611,622.2846807179053,2.8788294826753402,1050.950596894845,0.020505981179244293,73.37805399282779,396.8347372199852,0.884901122632722,0.03352234366305237,15.89896268050942,10642.371062784383,102.62780741390962,1092.2580045463587,2651.75839139233,0.2569427328325341,270.0341184381444,1069.8601824622522,1557.6835196873012,820.217149758163,350.895589322898,267.63724369046,107.89596151254916,11.037575403231065,22.397822084106558,18.909585567407174,396.8347372199852,780.9164784567006,3.7918140115611685,5133.647336587692,1325.4663699291382,5.211744643295292,0.5830188509151294,2.2958106317602107,0.33837945944550285,59.97445064074789,1.908899330386084,26335.224177395958,0.03828260961638015,419.38999269895953,0.017992839647532177,1.4951463394955307,2.2541945066822078,4.60836518384979,0.12721566914074153,2115,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.0,0.11509887736727797
21,7.808998557494457,8.526300819578816,620.765577686154,2.8837817917889645,1146.5488170552708,0.020575861256091565,79.68098225976557,432.03792923272516,0.9360995529206084,0.03294229832774834,9.516757749309386,10668.660025517325,109.04640394293793,1194.1198975526638,2916.0074047239796,0.25856684200151536,296.45950682655456,1169.5498522174819,1569.3092366488213,835.0785561773134,353.42095840397724,268.5058425719113,103.78259612469967,8.521283370919615,24.570045335181884,23.001035162211217,432.03792923272516,850.0893102287162,3.8941745078774668,4850.410791613194,1322.2306804715079,5.160310912514591,0.6058465570343672,2.2779352347545974,0.3008035782615049,60.27744373016999,1.958143473532486,22335.913944188465,0.038015594051948556,463.40693240449144,0.020061104089127,1.491496432294506,2.2486916334549454,4.594507334253087,0.1167490179652441,2120,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.1,0.16390044707939166
22,1.4514430672247625,2.0970151031006856,616.2000959426164,2.8748227344486414,1249.7155045582056,0.020449527796211897,86.48441608367067,469.22397279704563,0.9887594695319117,0.032374293709491596,2.2712433253560538,10691.188580293347,115.78490225342959,1304.2673681536332,3204.170746548236,0.2601346480582023,325.09430295112753,1277.5957163548833,1572.1685427615846,847.6623384038119,354.0413975933947,267.440608757977,97.67021746538852,5.353980541012607,26.67165179874986,27.88021179667769,469.22397279704563,924.6212016070781,3.9963667772071085,4588.214841178683,1312.5062043577727,5.0783099572179875,0.62763874559795,2.2471839888506917,0.2606557604056945,60.47922111865102,1.9916648386189622,18997.82322009777,0.03774696070230775,510.5827764439884,0.022309246940593722,1.4805270744934929,2.2321534087717225,4.552654196812293,0.10738717442828309,2125,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.1,0.11124053046808835
23,-5.8724866319083135,-5.291471799619982,608.1515892253597,2.8499055811343643,1360.927635708937,0.020100148173693433,93.8463902534451,508.5519202976994,1.043025118869048,0.0318299945185536,-5.958361142090227,10710.488216436619,122.85819632134653,1423.2279110415864,3517.502298884906,0.2614297552705392,355.78697874430094,1394.6208191447142,1564.953555306417,857.5906702564009,352.47270029179595,264.14466025295457,89.25849755150593,1.4870269537596341,28.607091896872063,33.69318343577716,508.5519202976994,1005.140656964636,4.098679583572863,4346.019955322928,1295.362885050016,4.96116605186739,0.6481784267702138,2.2017271543641503,0.2180558164887121,60.56407948029624,2.005939692577524,16202.643900344938,0.03747800769395528,561.1012296661204,0.024757512854991472,1.461189148091659,2.202998103826558,4.478110235378678,0.0990007489129683,2130,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.1,0.05697488113095206
24,-14.326289318226761,-13.803375969167263,596.1267602086111,2.8063905256847406,1480.5199626864173,0.019496995852131938,101.85716134050264,550.3820133153115,1.0992779622520545,0.03133009792556086,-15.342184384074109,10727.017031110336,130.2815699981929,1551.3992544186367,3855.9848261900534,0.26200015401511406,387.89645824629224,1521.1516295902359,1546.1324809006803,864.3824816563388,348.38200350354487,258.27066578722645,78.20908282048084,-3.1117528669108916,30.247624828400742,40.63166690381843,550.3820133153115,1092.623504440125,4.201684718591544,4123.008186593924,1269.7499992443416,4.802930140417296,0.6672127524133055,2.139177773271435,0.17305043763442074,60.51188369094738,1.9971468003925044,13853.306533481005,0.03721070726924249,615.3740753116257,0.027444187128751636,1.4322974211304398,2.1594387742250705,4.364879702782876,0.09147696890676346,2135,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.1,0.0007220377479455475
25,-15.254710133216063,-14.784088119062515,584.8153382915375,2.759820403914045,1614.1583675695413,0.01886137710203506,110.66842753599089,548.2126112020712,1.099999999999998,0.0309165581743313,-16.334088119062486,10741.169394206017,138.0707043293653,1688.8231257748516,4216.402771248427,0.2635739152755222,425.45004081504953,1656.9695959409746,1525.9741933099215,868.3175227489467,344.0007321586524,252.11897623406867,67.4780350774599,-5.941072909206307,31.85352983387706,42.811228371433394,548.2126112020712,1188.7083267544917,4.3064474486163515,3918.7118192685807,1245.6566705609748,4.655456339320024,0.6848463785966323,2.0749740253174127,0.13419392680323652,60.392684914531976,1.9772162817435237,11869.13285132963,0.036948451056954525,674.0127176239431,0.026522322240224053,1.4051197778461937,2.1184637254438345,4.256262412516787,0.08471739814379423,2140,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.1,1.9984014443252818e-15
26,-16.142499152414494,-15.7189393396763,573.8811094177842,2.7136229285579194,1759.5353806419846,0.01824095604982512,120.26794566513024,545.4783893968686,1.1,0.030662063452397147,-17.2689393396763,10753.284470433224,146.2416851980182,1838.1416363973337,4616.993876469733,0.2649903794830844,466.25994823023285,1804.6121755944564,1504.5412244802565,870.1744614203762,339.3424725157404,245.700825487184,57.06162830309121,-7.738163246135383,33.52946080287739,45.07679495247175,545.4783893968686,1293.2754324117518,4.41192063482137,3730.6986731760967,1222.3667630598802,4.514989873854287,0.7011562642369997,2.0124666643209195,0.10073847097758663,60.23555426443088,1.9512579146276356,10182.095501554313,0.03669699555277223,736.8223474631299,0.025618578318115443,1.3788484059446096,2.0788550392174834,4.1492514028767005,0.07863598775679807,2145,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.1,0.0
27,-17.09376858353043,-16.712564752066058,563.0805242455613,2.667878144731362,1917.027777279454,0.01763655727135882,130.66943314810342,542.7578045798095,1.1,0.030248083248461604,-18.26256475206606,10763.653696310677,154.811011120527,1999.7923067767063,5057.588455267778,0.26632230175850236,510.54725018004984,1964.5228552274161,1481.7534350719309,870.3919184288854,334.389809042597,238.99695752697133,46.92586928132628,-8.951119207849061,35.26945154929015,47.495077947962066,542.7578045798095,1406.4805270994043,4.517533642446683,3557.2912659713684,1199.3615166430454,4.37846093618492,0.7161969041632773,1.9516812405680848,0.07193332351170208,60.049158922954945,1.9209213618860828,8752.946780985216,0.0364489604641449,803.5628367335183,0.024775372851072928,1.352898136100221,2.03973047048137,4.041527612673218,0.0731574087053672,2150,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.1,0.0
28,-18.11005463598828,-17.766971187670343,552.2639724770214,2.6219524104533725,2087.264745884695,0.01703973920483637,141.90519041589087,540.0507887361337,1.1,0.029748190020941756,-19.316971187670344,10772.527313306535,163.79560105551008,2174.383539346771,5539.191657851321,0.26761684512272366,558.5872062295456,2137.332610905013,1457.5279494056228,869.2056880295672,329.12473181664967,231.98812395685343,37.04312252793845,-9.833716925386067,37.05092844175804,50.06786502031821,540.0507887361337,1528.6775396551493,4.622996053953492,3397.230194774969,1176.3222613760556,4.243685581773734,0.7300068170061608,1.8919455934472116,0.04713209154357548,59.83533986210007,1.8867197084879304,7543.222428752358,0.0362007837810633,874.3775423048432,0.02398730928552945,1.3269095037526615,2.0005480635647204,3.9315534902301583,0.06821562284531751,2155,standard_dice2023,dietz_stern,Dietz-Stern (2015),1.1,0.0
